,title,price,link
576,"Dell Latitude 3380 business laptop, 13.3in HD Display, Intel Core i3-6006U, 8GB DDR4, 128GB Solid State Drive, Webcam, Windows 10 Pro - With Bag Gift - Daraz Like New Laptops","Rs. 34,999",//www.daraz.pk/products/3380-133-hd-i3-6006u-8gb-ddr4-128gb-10-i460073463.html
577,"Daraz Like New Laptops - Lenovo ThinkPad T480 14""HD Display - Intel Core i5 (8th Gen) - 8 GB RAM - 256 GB SSD (Windows 11 Licensed) FREE LAPTOP BAG","Rs. 51,999",//www.daraz.pk/products/t480-14-hd-i5-8th-8-gb-256-gb-ssd-11-i455409562.html
578,Dell latitude 5420 - Core i5 - 11th Generation - 16gb RAM - 512gb SSD - 14 screen - Free Laptop Bag - Daraz Like New Laptops,"Rs. 109,999",//www.daraz.pk/products/dell-latitude-5420-core-i5-11th-generation-16gb-ram-512gb-ssd-14-screen-free-laptop-bag-daraz-like-new-laptops-i567941248.html
579,HP | Chromebook 11 G5 |,"Rs. 7,999",//www.daraz.pk/products/hp-11-g5-i888182901.html
580,HP Laptop 15 FC0003AU AMD Ryzen 5-7530U 16GB RAM 512GB SSD 15.6” FHD Win 11 Dos Silver Open Box Condition Daraz Like New Laptops,"Rs. 149,999",//www.daraz.pk/products/hp-laptop-15-fc0003au-amd-ryzen-5-7530u-16gb-ram-512gb-ssd-156-fhd-win-11-dos-silver-open-box-condition-daraz-like-new-laptops-i580280427.html
581,"Dell Intel Core i3-8th Generation | 8GB Ram , 256GB M2 SSD Hard Drive | 3Hours+ Battery Backup | Charger Included | FREE LAPTOP BAG | One Month Warranty","Rs. 56,000",//www.daraz.pk/products/dell-intel-core-i3-8th-generation-8gb-ram-256gb-m2-ssd-hard-drive-3hours-battery-backup-charger-included-free-laptop-bag-one-month-warranty-i336581261.html
582,"HP ZBook 15 G2 Mobile Workstation Intel Core i7 - 4810MQ X4 2.8GHz 8GB 256GB SSD 15.6"" Win10, Black - With Bag Gift - Daraz Like New Laptops","Rs. 58,999",//www.daraz.pk/products/hp-z-15-g2-i7-4810mq-x4-28ghz-8gb-256gb-ssd-156-10-i460093771.html
583,"HP ProBook X360 11 G2 2-in-1 11.6 Inch Touchscreen, Intel Core M3 7th Gen 4GB RAM, 128GB SSD, Windows 10 Pro - With Bag Gift - Daraz Like New Laptops","Rs. 32,999",//www.daraz.pk/products/hp-1-2-11-g2-x360-m3-7th-4gb-116-gb-ssd-10-i460091547.html
584,HP EliteBook 840 G3 - Core i7 6th Generation - 16GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,"Rs. 59,999",//www.daraz.pk/products/hp-840-g3-6th-i7-16gb-14-14-gb-ssd-256gb-i370346528.html
585,"Daraz Like New Laptop - Dell XPS 9370 Core i5 08 Gen 16GB RAM 256GB SSD 13"" inches FHD Display","Rs. 82,000",//www.daraz.pk/products/daraz-like-new-laptop-dell-xps-9370-core-i5-08-gen-16gb-ram-256gb-ssd-13-inches-fhd-display-i752768972.html
586,"Lenovo ThinkPad T450 (14 inch), i5-5th Gen, 4GB RAM, 500GB HDD, Windows 10 Pro - Daraz Like New Laptops","Rs. 35,999",//www.daraz.pk/products/t450-14-4gb-4gb-hdd-10-i461870373.html
587,"Daraz Like New Laptops - HP ProBook 640 G1 notebook Intel Core i5 4th Generation, 8GB DDR3Ram, 500GB Hard Drive, 14.1"" Led Display, Intel HD Graphics","Rs. 31,999",//www.daraz.pk/products/hp-640-g1-4th-i5-8gb-ddr3ram-500gb-141-led-hd-i411626848.html
588,Daraz Like New Laptops - LENOVO THINKPAD T430 14-inch Notebook 2.60 GHz Intel Core i5 3rd Generation 4GB Ram 500GB Hard disk Windows® 10 Activated - Free Laptop Bag,"Rs. 23,999",//www.daraz.pk/products/14-t430-260-ghz-i5-3rd-4gb-500gb-10-i410068444.html
589,Apple MacBook Pro 2019 (A1989) - 13.3 Inche Retina Display - Intel Core i7 Processor - 16GB RAM DDR3 - 256GB SSD TO 512GB SSD Storage - Touch Bar - Touch ID - Daraz Like New - RAPPLE STORE,"Rs. 115,794",//www.daraz.pk/products/apple-macbook-pro-2019-a1989-133-inche-retina-display-intel-core-i7-processor-16gb-ram-ddr3-256gb-ssd-to-512gb-ssd-storage-touch-bar-touch-id-daraz-like-new-rapple-store-i732867542.html
590,MacBook-A1278 13.3 LED Display - IntelÂ® Coreâ¢ 2 Duo Processor 4GB RAM - 500GB HDD - Dual Operating System WindowsÂ® 10 & Mac OS high series 10.12 (Activated) - Daraz Like New Laptops,"Rs. 37,999",//www.daraz.pk/products/macbook-a1278-led-2-4gb-hdd-500gb10-os-1012-i230658840.html
591,Dell Latitude 7290 - Core i5 8th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops,"Rs. 48,499",//www.daraz.pk/products/dell-latitude-7290-core-i5-8th-generation-8gb-ram-256gb-ssd-125inch-screen-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i428274967.html
592,"HP ProBook 640 G2 14"" HD Laptop - Intel Core i5 6th Gen, 8GB RAM, 256GB SSD - FREE LAPTOP BAG (WINDOWS 10 REGISTERED)","Rs. 44,499",//www.daraz.pk/products/hp-640-g2-14-hd-6th-i5-8gb-ssd-256gb-10-i462130244.html
593,"Lenovo ThinkPad T450 (14 inch), i5-5th Gen, 4GB RAM, 500GB HDD, Windows 10 Pro","Rs. 34,999",//www.daraz.pk/products/t450-14-i5-5th-4gb-10-500gb-hdd-i425754146.html
594,"Dell Inspiron Chromebook 11 3100-11.6"" HD Display -Intel Celeron N4000-4GB DDR4 Ram - 16GB eMMC - Play Store - Chrome OS - Black","Rs. 10,449",//www.daraz.pk/products/dell-inspiron-chromebook-11-3100-116-hd-display-intel-celeron-n4000-4gb-ddr4-ram-16gb-emmc-play-store-chrome-os-black-i280252126.html
595,Daraz Like New Lenovo (Tseries) T480 Core i5 -8th Generation Ram 8GB 256GB SSD,"Rs. 57,000",//www.daraz.pk/products/t-t480-i5-8gb-256gb-ssd-i458318239.html
596,Apple MacBook Pro 2019 (A1990) - 15.4 Inche Retina Display - Intel Core i9 Processor - 32GB RAM - 256GB SSD TO 2TB SSD - 4GB Dedicated Graphics Card - Touch Bar - Touch ID - With Copy Box - Daraz Like New,"Rs. 165,420",//www.daraz.pk/products/apple-macbook-pro-2019-a1990-154-inche-retina-display-intel-core-i9-processor-32gb-ram-256gb-ssd-to-2tb-ssd-4gb-dedicated-graphics-card-touch-bar-touch-id-with-copy-box-daraz-like-new-i736728771.html
597,Lenovo Think Pad L13 |  Core i5 - 11th Generation - 6 MONTHS WARRANTY - 8GB DDR4 Ram - 256GB M2 SSD - 3Hours+ Battery Backup - Free laptop Bag - Free Laptop Cleaner - Free Wireless Mouse - Daraz Like New Laptop,"Rs. 78,000",//www.daraz.pk/products/l13-i5-11th-8gb-ddr4-3-ssd-256gb-i539162875.html
598,Daraz Like New Laptops - Dell Latitude E5480 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Free Laptop Bag,"Rs. 47,499",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5480-core-i5-7th-generation-8gb-ram-256gb-ssd-14inch-screen-free-laptop-bag-i404887292.html
599,Dell Latitude 5400 Intel Core i5 – 8th Gen – 16GB RAM 256GB SSD – 14 inch Display Black color - Daraz Like New Laptops,"Rs. 60,999",//www.daraz.pk/products/5400-i5-8th-16gb-14-14-gb-ssd-i541352409.html
600,"Daraz Like New Laptops - HP EliteBook 840 G6 Notebook PC Intel Core i5 8th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, Intel FHD Graphics Card","Rs. 66,499",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g6-notebook-pc-intel-core-i5-8th-generation-8gb-ddr4-ram-256gb-ssd-drive-141-led-display-intel-fhd-graphics-card-i419530672.html
601,"Apple MacBook Pro A1278 - 8GB RAM, 500GB Storage - Dual-Core i5 2.5GHz  - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS & Windows 10 - Silver - Daraz Like New Laptops","Rs. 48,999",//www.daraz.pk/products/8gb-a1278-500gb-i5-25ghz-2012-led-10-i351100703.html
602,"MSI Cyborg 15 A13UDX – Gaming Laptop (Core i7 13th Gen, RTX 3050 6GB) 15.6"" FHD IPS 144Hz Backlit KB","Rs. 289,499",//www.daraz.pk/products/msi-15-a13udx-13th-i7-rtx-3050-6gb-156-fhd-ips-144hz-kb-i845478632.html
603,Dell 3120 P22T Chromebook | 11.6 Inches | HD plus Display | 2GB Ram | 16GB Rom | ChromeOS | WiFi | Webcam | HDMI - FREE LAPTOP BAG,"Rs. 8,399",//www.daraz.pk/products/3120-p22t-116-wh-2gb-16gb-wifi-hdmi-i531519795.html
604,"Dell Chromebook 11 3120 P22T Windows 10 | 4GB RAM | 16GB SSD | 11.6"" Screen Size | Windows Converted","Rs. 8,100",//www.daraz.pk/products/dell-chromebook-11-3120-p22t-windows-10-4gb-ram-16gb-ssd-116-screen-size-windows-converted-i828950902.html
605,"HP 10th Generation | Intel Core i3-10th | Silver Edition | 16GB DDR4 Ram , 256GB SSD Hard | HD Display | 6 MONTHS WARRANTY | 4GB INTEL GRAPHIC Card | FREE LAPTOP BAG , FREE WIRELESS MOUSE , FREE LAPTOP CLEANER | 4Hours+ Battery Backup","Rs. 85,000",//www.daraz.pk/products/hp-10th-generation-intel-core-i3-10th-silver-edition-16gb-ddr4-ram-256gb-ssd-hard-hd-display-6-months-warranty-4gb-intel-graphic-card-free-laptop-bag-free-wireless-mouse-free-laptop-cleaner-4hours-battery-backup-i347554804.html
606,"Lenovo Chromebook 100e | 11.6” Display | Intel N3350 | 4GB RAM, 32GB Storage | Webcam | Play Store Support | 8hr Battery","Rs. 11,999",//www.daraz.pk/products/100e-intel-n3350-4gb-32gb-8hr-i892164798.html
607,Surface Pro 5 - Core i5 7th Generation - 12.3Inches Touchscreen - 4GB DDR4 RAM - 128GB NVME SSD - Dual HD Cam,"Rs. 39,900",//www.daraz.pk/products/surface-pro-5-core-i5-7th-generation-123inches-touchscreen-4gb-ddr4-ram-128gb-nvme-ssd-dual-hd-cam-i530085911.html
608,"Lenovo ThinkPad X250 - Core i5 5th Generation - 8 GB Ram - 500 GB HDD - 12.5""","Rs. 34,499",//www.daraz.pk/products/x250-5th-i5-8-gb-1-gb-hdd-500-i462065665.html
609,Laptop Dell 3rd Generation 4/128ssd,"Rs. 22,500",//www.daraz.pk/products/3rd-4128ssd-i533451634.html
610,Daraz Like New Laptops - HP Elitebook 840 G2 - Intel Based Processor - Core i5-5th Generation - 8gb Ram 500gb HDD - 14.0 Inch Screen Size - Windows 10 - FREE LAPTOP BAG,"Rs. 39,899",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g2-intel-based-processor-core-i5-5th-generation-8gb-ram-500gb-hdd-140-inch-screen-size-windows-10-free-laptop-bag-i488777852.html
611,Daraz Like New Laptops - HP Elitebook 840 G7 - Intel Core i5-10 Generation - 16gb Ram 256gb Ssd - 14.0 Inch IPS Display - Backlit Keyboard - Windows 11 - FREE LAPTOP BAG,"Rs. 94,999",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g7-intel-core-i5-10-generation-16gb-ram-256gb-ssd-140-inch-ips-display-backlit-keyboard-windows-11-free-laptop-bag-i476203098.html
612,"Dell Latitude E6420 , Core i5 2nd generation, 8GB DDR3 Ram, 128GB SSD Drive, 14.1"" Led Display, Intel HD Graphics - Daraz Like New Laptops","Rs. 23,749",//www.daraz.pk/products/dell-latitude-e6420-core-i5-2nd-generation-8gb-ddr3-ram-128gb-ssd-drive-141-led-display-intel-hd-graphics-daraz-like-new-laptops-i562773453.html
613,Like New Laptops Dell Latitude 5490 - Core i5 8th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,"Rs. 49,999",//www.daraz.pk/products/5490-8th-i5-8gb-14-i453628695.html
614,"HP Pavilion 13-bb0021nm (Natural silver) FHD IPS, Core i7-11th Gen, 2.80Ghz, Intel Iris Processor 16GB Ram , 512GB SSD, Open Box - Daraz Like New Laptops","Rs. 164,999",//www.daraz.pk/products/hp-13-bb0021nm-fhd-ips-i7-11th-gen-280ghz-16gb-512gb-ssd-i452575450.html
615,"Dell | ChromeBook 3100 - 2027 update |  Quad-Core Processor, 4GB DDR4 RAM | 16GB Storage | 11.6″ Display | Playstore Supported | Chrome OS - AUE 2029 - FREE LAPTOP BAG","Rs. 8,999",//www.daraz.pk/products/3100-2027-4gb-ddr4-16gb-116-os-2029-i647761221.html
616,"Daraz Like New - Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS","Rs. 9,499",//www.daraz.pk/products/daraz-like-new-dell-3180-chromebook-116-inches-hd-screen-4gb-ram-16gb-ssd-hdmi-wifi-webcam-chrome-os-i438321046.html
617,"Daraz Like New - Dell Latitude E5540 15.6 inches Laptop, Core i5-4310U 2.0GHz, 8GB Ram, 500GB HDD, DVDRW, Windows 10 - Free laptop bag","Rs. 32,999",//www.daraz.pk/products/e5540-8gb-8gb-8gb-hdd-dvdrw-10-i536110477.html
618,Apple MacBook Air (2013) | 13.3 inches | Intel Core i7 1.7 GHz Processor | 4GB RAM | 256GB SSD | Silver - Daraz Like New Laptops,"Rs. 51,999",//www.daraz.pk/products/2013-133-i7-17-ghz-4gb-i473635994.html
619,"HP ProBook 650 G1 (15.6"") HD Intel® Core™ i3 4GB DDR3L-SDRAM 500 GB HDD Wi-Fi 4 (802.11n) Windows 10 Pro Black, Silver - Daraz Like New Laptops","Rs. 37,999",//www.daraz.pk/products/hp-650-g1-156-hd-i3-4gb-ddr3l-sdram-gb-hdd-wifi-4-80211n-10-i372445770.html
620,"HP Z240 TOWER WORKSTATION [ Processor Core i7 6700  , Ram 16GB DDR4 RAM, 240GB NVME , 500GB HDD","Rs. 70,000",//www.daraz.pk/products/hp-z240-i7-6700-16gb-ddr4-hdd-240gb-nvme-i864574825.html
621,Daraz Like New Laptops - Hp Gaming Laptop - Zbook G3 - Core I7 6th Generation - 8GB RAM - 256GB SSD - 2GB Graphic Card - 15.6 Inch - Windows® 10 Activated - Free Laptop Bag,"Rs. 124,999",//www.daraz.pk/products/daraz-like-new-laptops-hp-gaming-laptop-zbook-g3-core-i7-6th-generation-8gb-ram-256gb-ssd-2gb-graphic-card-156-inch-windows-10-activated-free-laptop-bag-i415228475.html
622,Daraz Like New Laptops - Dell Latitude E5450 - Intel Core i5-5th Generation - 8gb DDR3L Ram - 256gb Ssd - 14.1 Inch LED Display - FREE LAPTOP BAG,"Rs. 36,574",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5450-intel-core-i5-5th-generation-8gb-ddr3l-ram-256gb-ssd-141-inch-led-display-free-laptop-bag-i488324746.html
623,"Lenovo ThinkPad T460 Core i5 6th Gen, 16GB, 256GB SSD, 14″ LED (Windows 11 Licensed) FREE LAPTOP BAG)","Rs. 43,999",//www.daraz.pk/products/lenovo-thinkpad-t460-core-i5-6th-gen-16gb-256gb-ssd-14-led-windows-11-licensed-free-laptop-bag-i406408848.html
624,"Daraz Like New Laptops - Lenovo ThinkPad X240 Ultra Book, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 12.1"" Led Display, Intel HD Graphics, A+ Condition","Rs. 31,999",//www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-x240-ultra-book-core-i5-4th-generation-8gb-ddr3-ram-500gb-hard-drive-121-led-display-intel-hd-graphics-a-condition-i458066142.html
625,"Apple MacBook Pro 2014 2.6GHz dual-core Intel Core i5 processor (13.3-inch Retina Display, 8GB RAM, 128GB SSD) Silver","Rs. 60,999",//www.daraz.pk/products/2014-ghz-i5-26-8gb-1-gb-ssd-i351480689.html
626,"Lenovo ThinkPad L430 (2nd Gen, Core i5-2520M, 4GB RAM, 500GB HDD, 14"" Display, Webcam, Refurbished) Windows 10","Rs. 20,900",//www.daraz.pk/products/lenovo-thinkpad-l430-2nd-gen-core-i5-2520m-4gb-ram-500gb-hdd-14-display-webcam-refurbished-windows-10-i499564874.html
627,"HP Elitebook 820 G3 Business Laptop, 12.5"" HD Display, Intel Core i5-6th Gen 2.4Ghz, 8GB RAM, 256GB SSD, 802.11 AC, Windows 10 Pro - Daraz Like New Laptops","Rs. 51,999",//www.daraz.pk/products/hp-820-g3-125-hd-5-8gb-8gb-ssd-i5-6th-ac-10-i350884496.html
628,HP ELITEBOOK 830-G5 8TH GENERATION | INTEL CORE-I5 | 8350u PROCESSOR | 8GB RAM | 256GB SSD | FHD | 13.0’INCH DISPLAY | SILVER | WIN11 PRO | REGISTERED (FREE LAPTOP BAG) - Daraz like new laptops,"Rs. 68,999",//www.daraz.pk/products/hp-elitebook-830-g5-8th-generation-intel-core-i5-8350u-processor-8gb-ram-256gb-ssd-fhd-130inch-display-silver-win11-pro-registered-free-laptop-bag-daraz-like-new-laptops-i428045345.html
629,Laptop Hp Elitebook 840g1 - Core i5 4th Generation - 8 GB RAM - 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED) - daraz like new laptops,"Rs. 37,499",//www.daraz.pk/products/laptop-hp-elitebook-840g1-core-i5-4th-generation-8-gb-ram-500gb-hdd-14inch-screen-free-laptop-bag-windows-10-registered-daraz-like-new-laptops-i387344902.html
630,Dell Latitude E5480 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Free Laptop Bag - Daraz like new tablets,"Rs. 43,499",//www.daraz.pk/products/dell-latitude-e5480-core-i5-7th-generation-8gb-ram-256gb-ssd-14inch-screen-free-laptop-bag-daraz-like-new-tablets-i537283250.html
631,"HP Probook 11-G2 11.6"" HD Touch-Screen Business Laptop, i3 6th Gen Intel HD Graphics 510, Windows 10 Pro 4GB 256GB SSD - Daraz Like New Laptops","Rs. 34,999",//www.daraz.pk/products/hp-11-g2-116-hd-i3-6th-hd-510-10-4gb-256gb-ssd-i461455038.html
632,"Apple MacBook Pro 2019 (A1989) – 13.3"" Retina Display | Intel Core i7 | 16GB RAM | 256GB SSD | Touch Bar | Space Gray | Like New Laptop – 1 Year Warranty","Rs. 126,999",//www.daraz.pk/products/2019-a1989-i7-16gb-18-gb-ssd-1-i878128807.html
633,Daraz Like New Laptops Hp Elitebook 820 G4 - Core i5 7th Generation - 16GB DDR4 RAM - 128GB SSD - 500GB HDD -12.5inch Screen - FREE LAPTOP BAG (Windows 11 Licensed),"Rs. 49,999",//www.daraz.pk/products/hp-820-g4-7th-i5-16gb-ddr4-1-gb-ssd-128gb-hdd-11-i416464376.html
634,HP ProBook 640 G1 - Core i3 4th Generation - 4GB RAM - 500GB HDD - 14inch Screen - Window 10 Pro Active - Daraz Like New Laptops,"Rs. 33,999",//www.daraz.pk/products/hp-640-g1-4th-i3-4gb-14-10-i246526925.html
635,"Daraz Like New Laptop - Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS -","Rs. 8,999",//www.daraz.pk/products/3180-116-hd-4gb-16gb-ssd-hdmi-wifi-os-i593595681.html
636,DELL P22T ORIGINAL CHROMEBOOK | 11.6 INCHES FULL HD DISPLAY | 4 TO 6 HOURS BATTERY TIMING | WINDOWS 10 INSTALLED | 4GB RAM | 16GB SSD STORAGE | WITH FREE CHARGER,"Rs. 11,499",//www.daraz.pk/products/dell-p22t-original-chromebook-116-inches-full-hd-display-4-to-6-hours-battery-timing-windows-10-installed-4gb-ram-16gb-ssd-storage-with-free-charger-i584264503.html
637,Daraz Like New Laptops - Hp Elitebook 820 G2 - Core i5 5th Generation - 8GB RAM - 500GB HDD- 12.5 inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED),"Rs. 40,499",//www.daraz.pk/products/hp-820-g2-5th-i5-8gb-1-gb-hdd-10-i455412508.html
638,"HP EliteBook 840 G4 Ultra Book, Core i5 7th generation, 8GB DDR Ram, 500GB Hard Drive , 14.1"" Led Display, Intel HD Graphics","Rs. 47,499",//www.daraz.pk/products/hp-840-g4-7th-i5-8gb-ddr-500gb-led-hd-i538328755.html
639,Lenovo N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,"Rs. 14,999",//www.daraz.pk/products/n23-116-4-gb-16-gb-pubg-i425673219.html
640,"Daraz Like New Laptops - Dell Latitude E6540 , Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 15.6"" Led Display, Intel HD Graphics","Rs. 39,999",//www.daraz.pk/products/e6540-4th-i5-8gb-ddr3-500gb-156-led-hd-i411609338.html
641,"Daraz Like New Laptops - Lenovo Thinkpad x270 Ultra Book, Core i5 7th generation, 8GB DDR4 Ram, 256GB SSD, 12.5"" Led Display, Intel HD Graphics Windows 11 Licensed (FREE LAPTOP BAG)","Rs. 40,999",//www.daraz.pk/products/x270-i5-7th-8gb-ddr4-256gb-ssd-125-led-hd-11-i596101380.html
642,"Acer Chromebook 11 C740 Windows 10- 2gb Ram - 128gb SSD M2 - 11.6"" screen","Rs. 10,499",//www.daraz.pk/products/acer-chromebook-11-c740-windows-10-2gb-ram-128gb-ssd-m2-116-screen-i430703418.html
643,"Lenovo Thinkpad x260 Ultra Book, Core i5 6th generation, 8GB DDR4 Ram, 256GB SSD, 12.5"" Led Display, Intel HD Graphics Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops","Rs. 36,999",//www.daraz.pk/products/x260-6th-i5-8gb-ddr4-256gb-ssd-125-led-hd-11-i495548937.html
644,"HP Chromebook 11A G8 Education AMD A4-9120C, 4GB DDR4 Ram, 32GB eMMC, 11.6-inch WLED HD Webcam, Play Store Chrome OS","Rs. 11,875",//www.daraz.pk/products/hp-chromebook-11a-g8-education-amd-a4-9120c-4gb-ddr4-ram-32gb-emmc-116-inch-wled-hd-webcam-play-store-chrome-os-i244371143.html
645,"Dell Latitude E5490 - Core i5 - 8th Generation - 8gb RAM - 256gb SSD - 14"" Screen - Windows 10 Activated - Free Laptop Bag - Daraz Like New Laptops","Rs. 54,999",//www.daraz.pk/products/dell-latitude-e5490-core-i5-8th-generation-8gb-ram-256gb-ssd-14-screen-windows-10-activated-free-laptop-bag-daraz-like-new-laptops-i418266127.html
646,"Dell Chromebook 3380 (13.3"", Intel 1.60GHz, 4GB, 16GB, ChromeOS) with Charger","Rs. 10,000",//www.daraz.pk/products/dell-chromebook-3380-133-intel-160ghz-4gb-16gb-chromeos-with-charger-i533569691.html
647,Apple MacBook Pro 2011 (A1278) - 13.3-inches HD Display - Intel Core i5 Processor - 8GB RAM - 128GB SSD TO 256 SSD - Daraz Like New,"Rs. 42,750",//www.daraz.pk/products/2011-a1278-133-hd-i5-8gb-ssd-128-ssd-i675723276.html
648,"Daraz Like New Laptops - Lenovo ThinkPad T480 14""HD Display - Intel Core i5 (8th Gen) - 8 GB RAM - 256 GB SSD (Windows 11 Licensed) FREE LAPTOP BAG","Rs. 57,999",//www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-t480-14hd-display-intel-core-i5-8th-gen-8-gb-ram-256-gb-ssd-windows-11-licensed-free-laptop-bag-i407846104.html
649,"Hp Chromebook 11 G7 EE - 4GB RAM DDR4 - 16GB SSD EMMC - Playstore supported - 11.6"" screen","Rs. 8,300",//www.daraz.pk/products/hp-chromebook-11-g7-ee-4gb-ram-ddr4-16gb-ssd-emmc-playstore-supported-116-screen-i724308670.html
650,"Lenovo N23 Chromebook 11.6"" Intel Celeron N3060 2.40 GHz Processor 4GB RAM 16GB SSD Rotating Webcam Wi-Fi HDMI Bluetooth - FREE LAPTOP  BAG","Rs. 9,399",//www.daraz.pk/products/n23-116-ghz-n3060-4gb-16gb-ssd-wifi-hdmi-i531526241.html
651,"HP Zbook 14u G5 Intel Core i5 8th Generation, 8GB DDR4 Ram, 256 GB SSD Drive, 14.1"" FHD Led Display, Intel HD Graphics - Daraz Like New Laptops","Rs. 69,349",//www.daraz.pk/products/hp-zbook-14u-g5-intel-core-i5-8th-generation-8gb-ddr4-ram-256-gb-ssd-drive-141-fhd-led-display-intel-hd-graphics-daraz-like-new-laptops-i381498000.html
652,Lenovo N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz Like New Laptops,"Rs. 13,999",//www.daraz.pk/products/n23-116-4-gb-16-gb-pubg-i309897076.html
653,"Apple MacBook Air A1466 Early 2015 With 1.6GHz Intel Core i5 (13.3 inch, 4GB RAM, 128GB) Silver - With Bag Gift - Daraz Like New Laptops","Rs. 59,999",//www.daraz.pk/products/a1466-2015-ghz-i5-4-4gb-16-gb-i460140840.html
654,"DELL Core i7-7th Generation | 16GB DDR4 RAM , 512GB SSD Hard | 2GB NVIDIA Graphics Card | 6 Months Warranty | 3Hours+ Battery Backup | FREE LAPTOP BAG | FREE WIRELESS MOUSE | FREE LAPTOP CLEANER | Back-Lit Keyboard | 15.6 inches Display","Rs. 115,000",//www.daraz.pk/products/i7-7th-16gb-ddr4-ssd-512gb-2gb-nvidia-6-3-flax-156-i380413826.html
655,Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz like new laptops,"Rs. 9,499",//www.daraz.pk/products/lenovo-n22-chromebook-116-4-gb-ram-16-gb-rom-with-play-store-pubg-supported-daraz-like-new-laptops-i371597307.html
656,"Dell Latitude E6540 , Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 15.6"" Led Display, Intel HD Graphics - Daraz Like New Laptops","Rs. 32,299",//www.daraz.pk/products/dell-latitude-e6540-core-i5-4th-generation-8gb-ddr3-ram-500gb-hard-drive-156-led-display-intel-hd-graphics-daraz-like-new-laptops-i562836211.html
657,Daraz Like New Laptops - Dell Latitude E6430 - Intel Core i5-3rd Generation - 4gb Ram 500gb HDD - 14.1 Inch Display Size - FREE LAPTOP BAG,"Rs. 30,399",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e6430-intel-core-i5-3rd-generation-4gb-ram-500gb-hdd-141-inch-display-size-free-laptop-bag-i475361444.html
658,"HP ProBook 650 G1 15.6 inches Business Laptop Intel Core i5-4600U, 8GB RAM, 500GB HDD, Webcam, DVD, USB 3.0, Win 10 Pro","Rs. 37,999",//www.daraz.pk/products/hp-650-g1-8gb-8gb-10-gb-hdd-dvd-usb-156-10-i425754242.html
659,Acer Chromebook  514 - Intel Core i3 - 11th Gen - Windows 11 - 128GB SSD Storage | 8GB RAM | 14″ Full HD Display | Chrome OS | Backlit Keyboard - Slim Machine - Long Battery Life,"Rs. 48,500",//www.daraz.pk/products/514-1-000-gb-ssd-8gb-14-hd-os-ace-i884404833.html
660,Daraz Like New Laptops - Lenovo ThinkPad E14 - Intel Core i5-11 Generation - 8gb DDR4 Ram 256gb Ssd - 14.1 Inch FHD Display - Backlit Keyboard - FREE LAPTOP BAG,"Rs. 99,749",//www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-e14-intel-core-i5-11-generation-8gb-ddr4-ram-256gb-ssd-141-inch-fhd-display-backlit-keyboard-free-laptop-bag-i509729900.html
661,"Daraz Like New Laptops - Dell Latitude 7490 Ultra Book, Core i5 8th generation, 8GB DDR Ram, 256GB Solid State Drive SSD, 14.1"" FHD Led Display, Intel HD Graphics","Rs. 50,349",//www.daraz.pk/products/7490-8th-i5-8gb-ddr-256gb-ssd-fhd-led-hd-i411663322.html
662,"MacBook Pro (13-inch, Mid 2012)","Rs. 30,000",//www.daraz.pk/products/2012-i5-i877235957.html
